tv_channel,city,tvviewers,start_time,end_time,event_number,weekday
BTQ7,Brisbane,67,14:00,14:14,14,7
BTQ7,Brisbane,76,14:30,14:44,9,6
BTQ7,Brisbane,93,15:30,15:44,2,7
BTQ7,Brisbane,87,13:45,13:59,10,7
BTQ7,Brisbane,69,15:30,15:44,13,6
BTQ7,Brisbane,66,14:30,14:44,9,7
BTQ7,Brisbane,123,17:45,17:59,7,6
BTQ7,Brisbane,149,17:00,17:14,5,7
BTQ7,Brisbane,88,15:00,15:14,1,7
BTQ7,Brisbane,458,18:30,18:44,11,7
BTQ7,Brisbane,249,12:15,12:29,11,7
BTQ7,Brisbane,68,15:30,15:44,11,5
BTQ7,Brisbane,127,17:15,17:29,7,7
BTQ7,Brisbane,100,16:45,16:59,13,7
BTQ7,Brisbane,78,14:45,14:59,13,6
BTQ7,Brisbane,136,16:15,16:29,11,6
BTQ7,Brisbane,139,19:30,19:44,1,6
BTQ7,Brisbane,93,16:15,16:29,13,7
BTQ7,Brisbane,98,17:30,17:44,1,6
BTQ7,Brisbane,88,15:30,15:44,10,7
"BTQ7, 7mate Bri",Brisbane,170,17:45,17:59,12,6
"BTQ7, 7mate Bri",Brisbane,119,18:45,18:59,1,6
7mate Mel,Melbourne,50,15:15,15:29,7,6
7mate Mel,Melbourne,76,17:00,17:14,9,7
7mate Mel,Melbourne,66,16:00,16:14,8,7
7mate Mel,Melbourne,11,12:15,12:29,3,6
7mate Mel,Melbourne,43,15:45,15:59,6,6
7mate Mel,Melbourne,34,14:00,14:14,6,7
7mate Mel,Melbourne,60,16:30,16:44,2,6
7mate Mel,Melbourne,43,16:15,16:29,9,6
7mate Mel,Melbourne,31,14:15,14:29,3,7
7mate Mel,Melbourne,28,14:30,14:44,6,7
7mate Mel,Melbourne,93,16:00,16:14,6,7
7mate Mel,Melbourne,43,16:15,16:29,6,6
7mate Mel,Melbourne,35,14:45,14:59,8,6
7mate Mel,Melbourne,34,13:30,13:44,7,6
7mate Mel,Melbourne,31,14:15,14:29,6,7
7mate Mel,Melbourne,64,17:15,17:29,3,6
7mate Mel,Melbourne,73,14:15,14:29,4,6
7mate Mel,Melbourne,79,17:15,17:29,7,6
7mate Mel,Melbourne,36,15:00,15:14,3,6
7mate Mel,Melbourne,35,14:00,14:14,9,6
7mate Mel,Melbourne,70,15:30,15:44,12,6
7mate Mel,Melbourne,107,16:30,16:44,2,7
7mate Mel,Melbourne,21,18:00,18:14,1,7
7mate Mel,Melbourne,59,17:00,17:14,9,6
7mate Mel,Melbourne,98,17:30,17:44,12,6
7mate Mel,Melbourne,42,12:45,12:59,1,7
7mate Mel,Melbourne,23,11:00,11:14,4,5
7mate Mel,Melbourne,35,14:45,14:59,2,6
7mate Mel,Melbourne,67,16:30,16:44,8,6
7mate Mel,Melbourne,59,16:45,16:59,9,6
7mate Mel,Melbourne,27,15:00,15:14,5,6
7mate Mel,Melbourne,46,15:30,15:44,8,6
7mate Mel,Melbourne,38,11:15,11:29,4,6
7mate Mel,Melbourne,60,15:00,15:14,2,7
7mate Mel,Melbourne,59,17:00,17:14,5,6
7mate Mel,Melbourne,63,14:00,14:14,12,6
7mate Mel,Melbourne,33,14:45,14:59,5,6
7mate Mel,Melbourne,63,15:15,15:29,3,7
7mate Mel,Melbourne,54,15:15,15:29,2,6
7mate Mel,Melbourne,101,17:15,17:29,12,6
7mate Mel,Melbourne,51,14:30,14:44,7,6
7mate Mel,Melbourne,52,16:45,16:59,6,6
7mate Mel,Melbourne,36,11:45,11:59,4,5
7mate Mel,Melbourne,77,12:30,12:44,4,6
7mate Mel,Melbourne,53,15:15,15:29,5,7
7mate Mel,Melbourne,46,14:45,14:59,1,6
7mate Mel,Melbourne,57,14:30,14:44,9,6
7mate Mel,Melbourne,11,14:00,14:14,2,6
7mate Mel,Melbourne,60,15:00,15:14,3,7
7mate Mel,Melbourne,23,10:45,10:59,4,5
7mate Mel,Melbourne,36,11:30,11:44,4,5
7mate Mel,Melbourne,38,15:45,15:59,9,6
7mate Mel,Melbourne,98,16:45,16:59,6,7
7mate Mel,Melbourne,7,10:00,10:14,4,5
7mate Mel,Melbourne,98,16:45,16:59,3,7
7mate Mel,Melbourne,53,15:30,15:44,8,7
7mate Mel,Melbourne,19,12:45,12:59,9,6
7mate Mel,Melbourne,80,15:45,15:59,8,7
7mate Mel,Melbourne,62,15:30,15:44,6,7
7mate Mel,Melbourne,30,12:45,12:59,12,6
7mate Mel,Melbourne,66,15:15,15:29,12,6
7mate Mel,Melbourne,94,16:45,16:59,5,7
7mate Mel,Melbourne,53,13:30,13:44,4,6
7mate Mel,Melbourne,98,16:30,16:44,5,7
7mate Mel,Melbourne,35,15:30,15:44,9,6
7mate Mel,Melbourne,57,16:30,16:44,7,6
7mate Mel,Melbourne,65,14:00,14:14,4,6
7mate Mel,Melbourne,55,14:15,14:29,12,6
7mate Mel,Melbourne,36,14:30,14:44,2,6
7mate Mel,Melbourne,34,11:00,11:14,4,6
7mate Mel,Melbourne,55,14:30,14:44,12,6
7mate Mel,Melbourne,26,12:00,12:14,12,6
7mate Mel,Melbourne,84,13:45,13:59,4,7
7mate Mel,Melbourne,91,16:45,16:59,12,6
7mate Mel,Melbourne,30,14:30,14:44,3,6
7mate Mel,Melbourne,35,14:00,14:14,8,6
7mate Mel,Melbourne,48,15:00,15:14,5,7
7mate Mel,Melbourne,43,15:30,15:44,7,6
7mate Mel,Melbourne,83,18:00,18:14,12,6
7mate Mel,Melbourne,91,15:45,15:59,7,7
7mate Mel,Melbourne,92,17:00,17:14,7,6
7mate Mel,Melbourne,38,14:30,14:44,6,6
7mate Mel,Melbourne,54,16:30,16:44,9,6
7mate Mel,Melbourne,46,14:45,14:59,9,7
7mate Mel,Melbourne,40,15:45,15:59,7,6
7mate Mel,Melbourne,47,13:30,13:44,12,6
7mate Mel,Melbourne,35,14:30,14:44,8,6
7mate Mel,Melbourne,85,17:15,17:29,5,7
7mate Mel,Melbourne,54,12:00,12:14,4,6
7mate Mel,Melbourne,44,17:30,17:44,3,6
7mate Mel,Melbourne,27,13:30,13:44,5,6
7mate Mel,Melbourne,39,13:45,13:59,7,6
7mate Mel,Melbourne,91,16:15,16:29,3,7
7mate Mel,Melbourne,27,15:15,15:29,5,6
7mate Mel,Melbourne,64,15:15,15:29,6,7
7mate Mel,Melbourne,198,18:30,18:44,11,7
7mate Mel,Melbourne,75,12:45,12:59,4,6
7mate Mel,Melbourne,32,13:45,13:59,9,6
7mate Mel,Melbourne,95,16:00,16:14,5,7
7mate Mel,Melbourne,37,13:00,13:14,1,7
7mate Mel,Melbourne,88,17:30,17:44,7,6
7mate Mel,Melbourne,33,13:30,13:44,8,6
7mate Mel,Melbourne,36,13:30,13:44,9,6
7mate Mel,Melbourne,53,15:45,15:59,8,6
7mate Mel,Melbourne,49,15:15,15:29,6,6
7mate Mel,Melbourne,22,12:30,12:44,9,6
7mate Mel,Melbourne,46,16:15,16:29,3,6
7mate Mel,Melbourne,51,16:45,16:59,3,6
7mate Mel,Melbourne,40,14:45,14:59,2,7
7mate Mel,Melbourne,41,14:15,14:29,6,6
7mate Mel,Melbourne,55,13:00,13:14,4,7
7mate Mel,Melbourne,45,15:00,15:14,8,6
7mate Mel,Melbourne,113,17:45,17:59,7,7
7mate Mel,Melbourne,25,13:15,13:29,9,6
7mate Mel,Melbourne,46,16:30,16:44,5,6
7mate Mel,Melbourne,28,13:45,13:59,5,6
7mate Mel,Melbourne,36,13:45,13:59,8,6
7mate Mel,Melbourne,59,13:00,13:14,4,6
7mate Mel,Melbourne,16,10:15,10:29,4,5
7mate Mel,Melbourne,49,14:45,14:59,9,6
7mate Mel,Melbourne,49,16:30,16:44,6,6
7mate Mel,Melbourne,89,16:00,16:14,3,7
7mate Mel,Melbourne,26,16:15,16:29,5,6
7mate Mel,Melbourne,57,17:00,17:14,3,6
7mate Mel,Melbourne,58,17:15,17:29,9,7
7mate Mel,Melbourne,105,16:00,16:14,7,7
7mate Mel,Melbourne,58,13:45,13:59,12,6
7mate Mel,Melbourne,38,14:00,14:14,7,6
7mate Mel,Melbourne,68,17:15,17:29,6,6
7mate Mel,Melbourne,44,14:00,14:14,3,6
7mate Mel,Melbourne,71,16:30,16:44,8,7
7mate Mel,Melbourne,107,16:15,16:29,7,7
7mate Mel,Melbourne,95,16:30,16:44,12,6
7mate Mel,Melbourne,78,15:30,15:44,3,7
7mate Mel,Melbourne,35,15:30,15:44,1,6
7mate Mel,Melbourne,14,17:45,17:59,1,7
7mate Mel,Melbourne,62,17:15,17:29,9,6
7mate Mel,Melbourne,24,13:30,13:44,6,6
7mate Mel,Melbourne,62,16:15,16:29,8,6
7mate Mel,Melbourne,55,18:30,18:44,12,6
7mate Mel,Melbourne,73,15:30,15:44,2,7
7mate Mel,Melbourne,43,16:00,16:14,6,6
7mate Mel,Melbourne,25,18:15,18:29,1,7
7mate Mel,Melbourne,59,12:15,12:29,4,5
7mate Mel,Melbourne,45,12:00,12:14,4,5
7mate Mel,Melbourne,46,17:15,17:29,5,6
7mate Mel,Melbourne,53,16:00,16:14,2,6
7mate Mel,Melbourne,120,17:00,17:14,7,7
7mate Mel,Melbourne,42,16:00,16:14,9,6
7mate Mel,Melbourne,34,15:15,15:29,3,6
7mate Mel,Melbourne,48,15:45,15:59,2,6
7mate Mel,Melbourne,99,16:15,16:29,12,6
7mate Mel,Melbourne,47,14:15,14:29,9,6
7mate Mel,Melbourne,27,12:00,12:14,4,7
7mate Mel,Melbourne,49,15:15,15:29,9,7
7mate Mel,Melbourne,44,16:00,16:14,7,6
7mate Mel,Melbourne,88,16:45,16:59,7,6
7mate Mel,Melbourne,32,15:15,15:29,1,6
7mate Mel,Melbourne,110,16:30,16:44,7,7
7mate Mel,Melbourne,52,16:45,16:59,5,6
7mate Mel,Melbourne,74,17:15,17:29,8,6
7mate Mel,Melbourne,50,13:15,13:29,4,6
7mate Mel,Melbourne,69,14:00,14:14,4,7
7mate Mel,Melbourne,14,18:00,18:14,1,6
7mate Mel,Melbourne,29,14:30,14:44,2,7
7mate Mel,Melbourne,21,13:45,13:59,5,7
7mate Mel,Melbourne,26,10:30,10:44,4,5
7mate Mel,Melbourne,90,17:00,17:14,8,6
7mate Mel,Melbourne,98,17:00,17:14,2,7
7mate Mel,Melbourne,78,16:45,16:59,8,6
7mate Mel,Melbourne,27,14:00,14:14,5,6
7mate Mel,Melbourne,77,17:15,17:29,6,7
7mate Mel,Melbourne,66,15:30,15:44,5,7
7mate Mel,Melbourne,53,14:45,14:59,12,6
7mate Mel,Melbourne,71,15:30,15:44,7,7
7mate Mel,Melbourne,71,17:15,17:29,3,7
7mate Mel,Melbourne,26,16:00,16:14,5,6
7mate Mel,Melbourne,91,13:30,13:44,4,7
7mate Mel,Melbourne,107,17:00,17:14,6,7
7mate Mel,Melbourne,75,15:45,15:59,2,7
7mate Mel,Melbourne,33,14:30,14:44,5,7
7mate Mel,Melbourne,26,14:15,14:29,5,6
7mate Mel,Melbourne,66,16:15,16:29,9,7
7mate Mel,Melbourne,82,17:00,17:14,6,6
7mate Mel,Melbourne,50,14:45,14:59,3,7
7mate Mel,Melbourne,59,15:00,15:14,9,6
7mate Mel,Melbourne,43,12:15,12:29,4,7
7mate Mel,Melbourne,86,15:45,15:59,12,6
7mate Mel,Melbourne,34,13:45,13:59,6,7
7mate Mel,Melbourne,107,17:00,17:14,8,7
7mate Mel,Melbourne,93,16:00,16:14,2,7
7mate Mel,Melbourne,17,12:00,12:14,1,7
7mate Mel,Melbourne,68,15:00,15:14,7,7
7mate Mel,Melbourne,83,15:45,15:59,6,7
7mate Mel,Melbourne,69,15:00,15:14,12,6
7mate Mel,Melbourne,28,13:00,13:14,12,6
7mate Mel,Melbourne,69,18:15,18:29,12,6
7mate Mel,Melbourne,92,16:30,16:44,3,7
7mate Mel,Melbourne,73,16:00,16:14,9,7
7mate Mel,Melbourne,71,15:15,15:29,2,7
7mate Mel,Melbourne,46,14:15,14:29,7,6
7mate Mel,Melbourne,19,14:00,14:14,5,7
7mate Mel,Melbourne,100,17:00,17:14,5,7
7mate Mel,Melbourne,44,14:00,14:14,6,6
7mate Mel,Melbourne,41,14:45,14:59,6,7
7mate Mel,Melbourne,64,12:15,12:29,4,6
7mate Mel,Melbourne,45,11:45,11:59,4,6
7mate Mel,Melbourne,36,14:00,14:14,1,6
7mate Mel,Melbourne,77,16:45,16:59,8,7
7mate Mel,Melbourne,53,16:45,16:59,2,6
7mate Mel,Melbourne,79,14:15,14:29,4,7
7mate Mel,Melbourne,72,16:15,16:29,8,7
7mate Mel,Melbourne,72,16:45,16:59,9,7
7mate Mel,Melbourne,92,16:30,16:44,6,7
7mate Mel,Melbourne,30,12:30,12:44,12,6
7mate Mel,Melbourne,29,15:30,15:44,3,6
7mate Mel,Melbourne,41,14:15,14:29,1,6
7mate Mel,Melbourne,54,16:15,16:29,2,6
7mate Mel,Melbourne,9,18:15,18:29,1,6
7mate Mel,Melbourne,64,14:45,14:59,7,7
7mate Mel,Melbourne,81,15:45,15:59,3,7
7mate Mel,Melbourne,55,16:30,16:44,3,6
7mate Mel,Melbourne,35,15:15,15:29,9,6
7mate Mel,Melbourne,46,12:30,12:44,4,7
7mate Mel,Melbourne,47,16:15,16:29,7,6
7mate Mel,Melbourne,37,15:15,15:29,8,6
7mate Mel,Melbourne,53,15:00,15:14,7,6
7mate Mel,Melbourne,38,13:45,13:59,3,7
7mate Mel,Melbourne,39,14:45,14:59,3,6
7mate Mel,Melbourne,62,15:00,15:14,6,7
7mate Mel,Melbourne,9,12:00,12:14,3,6
7mate Mel,Melbourne,69,15:15,15:29,7,7
7mate Mel,Melbourne,70,14:30,14:44,4,6
7mate Mel,Melbourne,100,17:45,17:59,12,6
7mate Mel,Melbourne,101,16:45,16:59,2,7
7mate Mel,Melbourne,119,17:15,17:29,7,7
7mate Mel,Melbourne,121,17:30,17:44,7,7
7mate Mel,Melbourne,42,16:00,16:14,3,6
7mate Mel,Melbourne,50,15:30,15:44,2,6
7mate Mel,Melbourne,76,15:45,15:59,9,7
7mate Mel,Melbourne,66,14:45,14:59,4,6
7mate Mel,Melbourne,49,12:30,12:44,4,7
7mate Mel,Melbourne,99,17:00,17:14,12,6
7mate Mel,Melbourne,57,15:00,15:14,9,7
7mate Mel,Melbourne,41,15:00,15:14,1,6
7mate Mel,Melbourne,19,13:00,13:14,9,6
7mate Mel,Melbourne,50,15:30,15:44,9,7
7mate Mel,Melbourne,109,16:45,16:59,7,7
7mate Mel,Melbourne,36,15:45,15:59,3,6
7mate Mel,Melbourne,25,14:15,14:29,5,7
7mate Mel,Melbourne,64,17:15,17:29,2,7
7mate Mel,Melbourne,49,14:00,14:14,7,7
7mate Mel,Melbourne,36,14:45,14:59,5,7
7mate Mel,Melbourne,34,11:15,11:29,4,5
7mate Mel,Melbourne,41,14:30,14:44,9,7
7mate Mel,Melbourne,93,16:00,16:14,12,6
7mate Mel,Melbourne,31,14:30,14:44,5,6
7mate Mel,Melbourne,79,17:45,17:59,7,6
7mate Mel,Melbourne,54,12:45,12:59,4,7
7mate Mel,Melbourne,52,14:15,14:29,7,7
7mate Mel,Melbourne,78,16:30,16:44,9,7
7mate Mel,Melbourne,37,14:00,14:14,3,7
7mate Mel,Melbourne,31,13:15,13:29,3,6
7mate Mel,Melbourne,53,17:00,17:14,2,6
7mate Mel,Melbourne,44,15:00,15:14,6,6
7mate Mel,Melbourne,28,13:30,13:44,6,7
7mate Mel,Melbourne,45,15:00,15:14,2,6
7mate Mel,Melbourne,73,17:15,17:29,8,7
7mate Mel,Melbourne,27,13:30,13:44,3,7
7mate Mel,Melbourne,98,17:00,17:14,3,7
7mate Mel,Melbourne,39,14:15,14:29,3,6
7mate Mel,Melbourne,17,12:30,12:44,3,6
7mate Mel,Melbourne,89,15:45,15:59,5,7
7mate Mel,Melbourne,109,16:15,16:29,2,7
7mate Mel,Melbourne,59,14:30,14:44,7,7
7mate Mel,Melbourne,29,12:15,12:29,12,6
7mate Mel,Melbourne,35,14:15,14:29,8,6
7mate Mel,Melbourne,56,13:45,13:59,4,6
7mate Mel,Melbourne,35,13:30,13:44,3,6
7mate Mel,Melbourne,27,15:45,15:59,5,6
7mate Mel,Melbourne,63,16:00,16:14,8,6
7mate Mel,Melbourne,76,13:15,13:29,4,7
7mate Mel,Melbourne,38,11:30,11:44,4,6
7mate Mel,Melbourne,45,14:30,14:44,1,6
7mate Mel,Melbourne,101,16:15,16:29,5,7
7mate Mel,Melbourne,16,13:00,13:14,3,6
7mate Mel,Melbourne,34,13:15,13:29,12,6
7mate Mel,Melbourne,60,14:45,14:59,7,6
7mate Mel,Melbourne,43,13:45,13:59,3,6
7mate Mel,Melbourne,41,14:45,14:59,6,6
7mate Mel,Melbourne,17,14:15,14:29,2,6
7mate Mel,Melbourne,16,13:30,13:44,5,7
7mate Mel,Melbourne,78,14:45,14:59,4,7
7mate Mel,Melbourne,52,17:15,17:29,2,6
7mate Mel,Melbourne,32,12:30,12:44,1,7
7mate Mel,Melbourne,26,12:15,12:29,1,7
7mate Mel,Melbourne,48,15:30,15:44,6,6
7mate Mel,Melbourne,91,16:15,16:29,6,7
7mate Mel,Melbourne,47,14:30,14:44,3,7
7mate Mel,Melbourne,86,14:30,14:44,4,7
7mate Mel,Melbourne,31,15:30,15:44,5,6
HSV7,Melbourne,100,16:00,16:14,10,6
HSV7,Melbourne,503,17:15,17:29,11,7
HSV7,Melbourne,99,14:30,14:44,14,7
HSV7,Melbourne,80,15:30,15:44,13,6
HSV7,Melbourne,25,16:00,16:14,1,5
HSV7,Melbourne,56,15:15,15:29,11,5
HSV7,Melbourne,110,15:45,15:59,10,7
HSV7,Melbourne,123,15:15,15:29,11,6
HSV7,Melbourne,124,17:30,17:44,14,6
HSV7,Melbourne,108,15:00,15:14,10,7
HSV7,Melbourne,33,13:00,13:14,11,5
HSV7,Melbourne,110,16:30,16:44,10,6
HSV7,Melbourne,118,16:15,16:29,13,7
HSV7,Melbourne,421,15:15,15:29,11,7
HSV7,Melbourne,460,15:30,15:44,11,7
HSV7,Melbourne,145,15:45,15:59,11,6
HSV7,Melbourne,463,16:00,16:14,11,7
HSV7,Melbourne,709,18:30,18:44,11,7
HSV7,Melbourne,83,15:30,15:44,14,6
HSV7,Melbourne,63,14:30,14:44,10,6
HSV7,Melbourne,107,14:00,14:14,11,6
HSV7,Melbourne,123,16:00,16:14,12,7
HSV7,Melbourne,90,13:45,13:59,13,6
HSV7,Melbourne,386,14:15,14:29,11,7
HSV7,Melbourne,64,15:30,15:44,11,5
HSV7,Melbourne,32,08:00,08:14,11,7
HSV7,Melbourne,30,13:30,13:44,11,5
HSV7,Melbourne,163,15:45,15:59,14,7
HSV7,Melbourne,113,09:00,09:14,11,7
HSV7,Melbourne,52,13:00,13:14,12,7
HSV7,Melbourne,87,12:30,12:44,11,6
HSV7,Melbourne,87,15:00,15:14,1,7
HSV7,Melbourne,300,12:00,12:14,11,7
HSV7,Melbourne,50,13:45,13:59,14,6
HSV7,Melbourne,53,15:00,15:14,11,5
HSV7,Melbourne,115,16:45,16:59,13,7
HSV7,Melbourne,96,13:15,13:29,10,7
HSV7,Melbourne,81,13:00,13:14,10,7
HSV7,Melbourne,72,17:15,17:29,10,6
HSV7,Melbourne,94,16:15,16:29,13,6
HSV7,Melbourne,188,16:45,16:59,14,7
HSV7,Melbourne,126,14:15,14:29,10,7
HSV7,Melbourne,83,15:15,15:29,14,6
HSV7,Melbourne,99,17:00,17:14,1,6
HSV7,Melbourne,97,14:00,14:14,13,6
HSV7,Melbourne,69,13:30,13:44,13,6
HSV7,Melbourne,311,13:15,13:29,11,7
HSV7,Melbourne,109,19:00,19:14,1,6
HSV7,Melbourne,38,13:45,13:59,11,5
HSV7,Melbourne,106,15:00,15:14,13,6
HSV7,Melbourne,297,11:45,11:59,11,7
HSV7,Melbourne,115,15:30,15:44,1,7
HSV7,Melbourne,86,14:45,14:59,14,6
HSV7,Melbourne,289,12:45,12:59,11,7
HSV7,Melbourne,75,16:15,16:29,1,6
HSV7,Melbourne,94,15:30,15:44,12,7
HSV7,Melbourne,120,16:00,16:14,10,7
HSV7,Melbourne,82,14:00,14:14,12,7
HSV7,Melbourne,75,16:00,16:14,1,6
HSV7,Melbourne,109,15:30,15:44,10,7
HSV7,Melbourne,142,17:15,17:29,14,7
HSV7,Melbourne,303,11:15,11:29,11,7
HSV7,Melbourne,126,19:15,19:29,1,6
HSV7,Melbourne,60,15:45,15:59,11,5
HSV7,Melbourne,110,14:30,14:44,10,7
HSV7,Melbourne,96,16:30,16:44,1,6
HSV7,Melbourne,30,13:15,13:29,11,5
HSV7,Melbourne,81,14:45,14:59,1,7
HSV7,Melbourne,91,15:15,15:29,13,7
HSV7,Melbourne,37,16:45,16:59,1,5
HSV7,Melbourne,138,17:45,17:59,14,6
HSV7,Melbourne,15,14:30,14:44,1,5
HSV7,Melbourne,58,14:15,14:29,12,7
HSV7,Melbourne,132,15:00,15:14,11,6
HSV7,Melbourne,485,17:00,17:14,11,7
HSV7,Melbourne,135,15:30,15:44,11,6
HSV7,Melbourne,90,08:45,08:59,11,7
HSV7,Melbourne,314,10:45,10:59,11,7
HSV7,Melbourne,95,13:30,13:44,11,6
HSV7,Melbourne,187,16:30,16:44,14,7
HSV7,Melbourne,76,12:45,12:59,10,7
HSV7,Melbourne,112,16:45,16:59,10,6
HSV7,Melbourne,83,13:45,13:59,14,7
HSV7,Melbourne,163,16:00,16:14,11,6
HSV7,Melbourne,313,11:00,11:14,11,7
HSV7,Melbourne,15,15:30,15:44,1,5
HSV7,Melbourne,71,12:15,12:29,11,6
HSV7,Melbourne,123,20:30,20:44,1,6
HSV7,Melbourne,24,14:00,14:14,1,5
HSV7,Melbourne,54,13:15,13:29,12,7
HSV7,Melbourne,129,15:15,15:29,14,7
HSV7,Melbourne,53,08:15,08:29,11,7
HSV7,Melbourne,89,13:15,13:29,11,6
HSV7,Melbourne,59,13:30,13:44,14,7
HSV7,Melbourne,172,17:00,17:14,14,7
HSV7,Melbourne,197,10:00,10:14,11,7
HSV7,Melbourne,135,14:00,14:14,10,7
HSV7,Melbourne,102,16:15,16:29,10,6
HSV7,Melbourne,73,15:15,15:29,13,6
HSV7,Melbourne,57,14:00,14:14,10,6
HSV7,Melbourne,81,14:45,14:59,10,6
HSV7,Melbourne,109,14:15,14:29,11,6
HSV7,Melbourne,148,17:30,17:44,14,7
HSV7,Melbourne,657,18:15,18:29,11,7
HSV7,Melbourne,89,15:30,15:44,13,7
HSV7,Melbourne,103,12:45,12:59,11,6
HSV7,Melbourne,25,07:00,07:14,11,7
HSV7,Melbourne,36,07:30,07:44,11,7
HSV7,Melbourne,34,14:15,14:29,11,5
HSV7,Melbourne,295,12:30,12:44,11,7
HSV7,Melbourne,67,14:30,14:44,12,7
HSV7,Melbourne,131,15:45,15:59,1,7
HSV7,Melbourne,109,15:00,15:14,12,7
HSV7,Melbourne,170,16:15,16:29,11,6
HSV7,Melbourne,112,15:00,15:14,14,7
HSV7,Melbourne,166,09:45,09:59,11,7
HSV7,Melbourne,121,14:30,14:44,11,6
HSV7,Melbourne,389,14:45,14:59,11,7
HSV7,Melbourne,136,19:30,19:44,1,6
HSV7,Melbourne,32,14:30,14:44,11,5
HSV7,Melbourne,97,16:00,16:14,13,6
HSV7,Melbourne,44,12:45,12:59,12,7
HSV7,Melbourne,79,15:45,15:59,14,6
HSV7,Melbourne,89,14:45,14:59,12,7
HSV7,Melbourne,92,15:30,15:44,10,6
HSV7,Melbourne,157,16:30,16:44,1,7
HSV7,Melbourne,91,14:00,14:14,1,7
HSV7,Melbourne,28,07:15,07:29,11,7
HSV7,Melbourne,142,15:30,15:44,14,7
HSV7,Melbourne,132,17:15,17:29,12,7
HSV7,Melbourne,322,10:30,10:44,11,7
HSV7,Melbourne,45,13:30,13:44,14,6
HSV7,Melbourne,144,13:45,13:59,10,7
HSV7,Melbourne,52,12:00,12:14,11,6
HSV7,Melbourne,82,14:15,14:29,14,6
HSV7,Melbourne,106,15:15,15:29,12,7
HSV7,Melbourne,137,17:00,17:14,13,7
HSV7,Melbourne,93,15:00,15:14,13,7
HSV7,Melbourne,470,16:15,16:29,11,7
HSV7,Melbourne,111,16:45,16:59,13,6
HSV7,Melbourne,174,17:15,17:29,1,7
HSV7,Melbourne,70,08:30,08:44,11,7
HSV7,Melbourne,232,17:15,17:29,11,6
HSV7,Melbourne,469,16:45,16:59,11,7
HSV7,Melbourne,241,17:30,17:44,11,6
HSV7,Melbourne,516,17:30,17:44,11,7
HSV7,Melbourne,122,17:00,17:14,13,6
HSV7,Melbourne,33,12:30,12:44,12,7
HSV7,Melbourne,132,18:30,18:44,1,6
HSV7,Melbourne,174,16:15,16:29,14,7
HSV7,Melbourne,83,15:15,15:29,10,6
HSV7,Melbourne,86,16:30,16:44,14,6
HSV7,Melbourne,260,17:45,17:59,11,6
HSV7,Melbourne,160,16:45,16:59,1,7
HSV7,Melbourne,137,16:30,16:44,12,7
HSV7,Melbourne,351,13:45,13:59,11,7
HSV7,Melbourne,401,15:00,15:14,11,7
HSV7,Melbourne,96,13:45,13:59,11,6
HSV7,Melbourne,550,17:45,17:59,11,7
HSV7,Melbourne,101,15:15,15:29,1,7
HSV7,Melbourne,116,16:45,16:59,1,6
HSV7,Melbourne,119,16:15,16:29,10,7
HSV7,Melbourne,332,13:00,13:14,11,7
HSV7,Melbourne,11,15:00,15:14,1,5
HSV7,Melbourne,134,17:15,17:29,14,6
HSV7,Melbourne,87,15:45,15:59,13,6
HSV7,Melbourne,17,14:15,14:29,1,5
HSV7,Melbourne,65,14:30,14:44,1,7
HSV7,Melbourne,92,13:30,13:44,1,7
HSV7,Melbourne,465,16:30,16:44,11,7
HSV7,Melbourne,139,20:00,20:14,1,6
HSV7,Melbourne,112,17:15,17:29,13,6
HSV7,Melbourne,168,17:00,17:14,12,7
HSV7,Melbourne,187,16:45,16:59,11,6
HSV7,Melbourne,145,16:00,16:14,1,7
HSV7,Melbourne,76,14:15,14:29,1,7
HSV7,Melbourne,86,16:15,16:29,14,6
HSV7,Melbourne,92,17:15,17:29,10,7
HSV7,Melbourne,263,10:15,10:29,11,7
HSV7,Melbourne,292,11:30,11:44,11,7
HSV7,Melbourne,78,16:00,16:14,14,6
HSV7,Melbourne,98,16:45,16:59,14,6
HSV7,Melbourne,161,16:00,16:14,14,7
HSV7,Melbourne,97,17:00,17:14,10,6
HSV7,Melbourne,130,16:30,16:44,10,7
HSV7,Melbourne,132,19:45,19:59,1,6
HSV7,Melbourne,366,14:00,14:14,11,7
HSV7,Melbourne,123,14:45,14:59,11,6
HSV7,Melbourne,28,16:15,16:29,1,5
HSV7,Melbourne,88,15:00,15:14,10,6
HSV7,Melbourne,108,14:15,14:29,14,7
HSV7,Melbourne,456,15:45,15:59,11,7
HSV7,Melbourne,611,18:00,18:14,11,7
HSV7,Melbourne,133,16:15,16:29,12,7
HSV7,Melbourne,152,16:15,16:29,1,7
HSV7,Melbourne,115,16:30,16:44,13,7
HSV7,Melbourne,89,14:15,14:29,13,6
HSV7,Melbourne,171,17:00,17:14,1,7
HSV7,Melbourne,205,17:00,17:14,11,6
HSV7,Melbourne,96,14:45,14:59,13,6
HSV7,Melbourne,305,12:15,12:29,11,7
HSV7,Melbourne,144,17:00,17:14,10,7
HSV7,Melbourne,22,15:45,15:59,1,5
HSV7,Melbourne,182,16:30,16:44,11,6
HSV7,Melbourne,76,13:45,13:59,12,7
HSV7,Melbourne,120,16:00,16:14,13,7
HSV7,Melbourne,33,07:45,07:59,11,7
HSV7,Melbourne,86,15:45,15:59,10,6
HSV7,Melbourne,31,14:45,14:59,11,5
HSV7,Melbourne,108,18:45,18:59,1,6
